Id,St,T,Site,Client,Geom1,Geom2,N_Impact,Cote,Lieu,Utilise analyse,Profondeur,X,Y,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD12_T05,IRD12,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD12_T07,IRD12,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD12_T09,IRD12,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD15_T01,IRD15,T01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD15_T03,IRD15,T03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD15_T05,IRD15,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD15_T07,IRD15,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD15_T09,IRD15,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD24_T01,IRD24,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD24_T03,IRD24,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD24_T05,IRD24,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD24_T07,IRD24,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD24_T09,IRD24,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD37_T01,IRD37,T01,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD37_T03,IRD37,T03,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD37_T05,IRD37,T05,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD37_T07,IRD37,T07,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD37_T09,IRD37,T09,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD44_T01,IRD44,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD44_T03,IRD44,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD44_T05,IRD44,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD44_T07,IRD44,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD44_T09,IRD44,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD57_T01,IRD57,T01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD57_T03,IRD57,T03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD57_T05,IRD57,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD57_T07,IRD57,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_11_2014_IRD57_T09,IRD57,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS01_T01,KNS01,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS01_T03,KNS01,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS01_T05,KNS01,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS01_T07,KNS01,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS01_T09,KNS01,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS02_T01,KNS02,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS02_T03,KNS02,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS02_T05,KNS02,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS02_T07,KNS02,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS02_T09,KNS02,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS04_T01,KNS04,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS04_T03,KNS04,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS04_T05,KNS04,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS04_T07,KNS04,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS04_T09,KNS04,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS06_T01,KNS06,T01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS06_T03,KNS06,T03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS06_T05,KNS06,T05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS06_T07,KNS06,T07,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS06_T09,KNS06,T09,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS31_T01,KNS31,T01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS31_T03,KNS31,T03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS31_T05,KNS31,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS31_T07,KNS31,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_11_2014_KNS31_T09,KNS31,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG1B_T01,LG1B,T01,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,463779,7679392,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG1B_T03,LG1B,T03,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,463779,7679392,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG1B_T05,LG1B,T05,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,463779,7679392,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG1B_T07,LG1B,T07,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,463779,7679392,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG1B_T09,LG1B,T09,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,463779,7679392,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG2B_T01,LG2B,T01,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462660,7680052,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG2B_T03,LG2B,T03,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462660,7680052,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG2B_T05,LG2B,T05,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462660,7680052,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG2B_T07,LG2B,T07,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462660,7680052,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG2B_T09,LG2B,T09,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462660,7680052,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG6B_T01,LG6B,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461899,7678862,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG6B_T03,LG6B,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461899,7678862,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG6B_T05,LG6B,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461899,7678862,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG6B_T07,LG6B,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461899,7678862,,,,,,,,,,
KNS_KONIAMBO_11_2014_LG6B_T09,LG6B,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461899,7678862,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR1_T01,LR1,T01,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,482864,7651995,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR1_T03,LR1,T03,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,482864,7651995,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR1_T05,LR1,T05,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,482864,7651995,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR1_T07,LR1,T07,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,482864,7651995,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR1_T09,LR1,T09,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,482864,7651995,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR2_T01,LR2,T01,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,485388,7649713,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR2_T03,LR2,T03,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,485388,7649713,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR2_T05,LR2,T05,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,485388,7649713,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR2_T07,LR2,T07,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,485388,7649713,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR2_T09,LR2,T09,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,485388,7649713,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR3_T01,LR3,T01,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,487193,7648393,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR3_T03,LR3,T03,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,487193,7648393,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR3_T05,LR3,T05,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,487193,7648393,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR3_T07,LR3,T07,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,487193,7648393,,,,,,,,,,
KNS_KONIAMBO_11_2014_LR3_T09,LR3,T09,KONIAMBO,KNS,Récif réticulé,RR,Référence,Ouest,Goyeta,Oui,,487193,7648393,,,,,,,,,,
KNS_KONIAMBO_11_2014_OF2C_T01,OF2C,T01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_11_2014_OF2C_T03,OF2C,T03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_11_2014_OF2C_T05,OF2C,T05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_11_2014_OF2C_T07,OF2C,T07,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_11_2014_OF2C_T09,OF2C,T09,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_11_2014_OF4C_T01,OF4C,T01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_11_2014_OF4C_T03,OF4C,T03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_11_2014_OF4C_T05,OF4C,T05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_11_2014_OF4C_T07,OF4C,T07,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_11_2014_OF4C_T09,OF4C,T09,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_11_2014_PD4B_T01,PD4B,T01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_11_2014_PD4B_T03,PD4B,T03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_11_2014_PD4B_T05,PD4B,T05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_11_2014_PD4B_T07,PD4B,T07,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_11_2014_PD4B_T09,PD4B,T09,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_11_2014_PD5B_T01,PD5B,T01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_11_2014_PD5B_T03,PD5B,T03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_11_2014_PD5B_T05,PD5B,T05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_11_2014_PD5B_T07,PD5B,T07,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_11_2014_PD5B_T09,PD5B,T09,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_11_2014_PI2_T01,PI2,T01,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,476041,7668372,,,,,,,,,,
KNS_KONIAMBO_11_2014_PI2_T03,PI2,T03,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,476041,7668372,,,,,,,,,,
KNS_KONIAMBO_11_2014_PI2_T05,PI2,T05,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,476041,7668372,,,,,,,,,,
KNS_KONIAMBO_11_2014_PI2_T07,PI2,T07,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,476041,7668372,,,,,,,,,,
KNS_KONIAMBO_11_2014_PI2_T09,PI2,T09,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,476041,7668372,,,,,,,,,,
KNS_KONIAMBO_11_2014_PK4_T01,PK4,T01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_11_2014_PK4_T03,PK4,T03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_11_2014_PK4_T05,PK4,T05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_11_2014_PK4_T07,PK4,T07,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_11_2014_PK4_T09,PK4,T09,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_11_2014_PK5_T01,PK5,T01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_11_2014_PK5_T03,PK5,T03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_11_2014_PK5_T05,PK5,T05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_11_2014_PK5_T07,PK5,T07,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_11_2014_PK5_T09,PK5,T09,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_11_2014_PO1_T01,PO1,T01,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,459717,7684949,,,,,,,,,,
KNS_KONIAMBO_11_2014_PO1_T03,PO1,T03,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,459717,7684949,,,,,,,,,,
KNS_KONIAMBO_11_2014_PO1_T05,PO1,T05,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,459717,7684949,,,,,,,,,,
KNS_KONIAMBO_11_2014_PO1_T07,PO1,T07,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,459717,7684949,,,,,,,,,,
KNS_KONIAMBO_11_2014_PO1_T09,PO1,T09,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,459717,7684949,,,,,,,,,,
KNS_KONIAMBO_11_2014_PROC4_T01,PROC4,T01,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,474302,7668473,,,,,,,,,,
KNS_KONIAMBO_11_2014_PROC4_T03,PROC4,T03,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,474302,7668473,,,,,,,,,,
KNS_KONIAMBO_11_2014_PROC4_T05,PROC4,T05,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,474302,7668473,,,,,,,,,,
KNS_KONIAMBO_11_2014_PROC4_T07,PROC4,T07,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,474302,7668473,,,,,,,,,,
KNS_KONIAMBO_11_2014_PROC4_T09,PROC4,T09,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,474302,7668473,,,,,,,,,,
KNS_KONIAMBO_11_2014_PV3B_T01,PV3B,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_11_2014_PV3B_T03,PV3B,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_11_2014_PV3B_T05,PV3B,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_11_2014_PV3B_T07,PV3B,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_11_2014_PV3B_T09,PV3B,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_11_2014_SOP1_T01,SOP1,T01,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,479318,7666200,,,,,,,,,,
KNS_KONIAMBO_11_2014_SOP1_T03,SOP1,T03,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,479318,7666200,,,,,,,,,,
KNS_KONIAMBO_11_2014_SOP1_T05,SOP1,T05,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,479318,7666200,,,,,,,,,,
KNS_KONIAMBO_11_2014_SOP1_T07,SOP1,T07,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,479318,7666200,,,,,,,,,,
KNS_KONIAMBO_11_2014_SOP1_T09,SOP1,T09,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,479318,7666200,,,,,,,,,,
KNS_KONIAMBO_11_2014_SOP2_T01,SOP2,T01,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,459149,7684510,,,,,,,,,,
KNS_KONIAMBO_11_2014_SOP2_T03,SOP2,T03,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,459149,7684510,,,,,,,,,,
KNS_KONIAMBO_11_2014_SOP2_T05,SOP2,T05,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,459149,7684510,,,,,,,,,,
KNS_KONIAMBO_11_2014_SOP2_T07,SOP2,T07,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,459149,7684510,,,,,,,,,,
KNS_KONIAMBO_11_2014_SOP2_T09,SOP2,T09,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,459149,7684510,,,,,,,,,,
KNS_KONIAMBO_05_2015_CLC2_T01,CLC2,T01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466327.669,7668927.348,,,,,,,,,,
KNS_KONIAMBO_05_2015_CLC2_T03,CLC2,T03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466327.669,7668927.348,,,,,,,,,,
KNS_KONIAMBO_05_2015_CLC2_T05,CLC2,T05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466327.669,7668927.348,,,,,,,,,,
KNS_KONIAMBO_05_2015_CLC2_T07,CLC2,T07,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466327.669,7668927.348,,,,,,,,,,
KNS_KONIAMBO_05_2015_CLC2_T09,CLC2,T09,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466327.669,7668927.348,,,,,,,,,,
KNS_KONIAMBO_05_2015_FR1_T01,FR1,T01,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,483501.117,7654894.579,,,,,,,,,,
KNS_KONIAMBO_05_2015_FR1_T03,FR1,T03,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,483501.117,7654894.579,,,,,,,,,,
KNS_KONIAMBO_05_2015_FR1_T05,FR1,T05,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,483501.117,7654894.579,,,,,,,,,,
KNS_KONIAMBO_05_2015_FR1_T07,FR1,T07,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,483501.117,7654894.579,,,,,,,,,,
KNS_KONIAMBO_05_2015_FR1_T09,FR1,T09,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,483501.117,7654894.579,,,,,,,,,,
